"UserID","ProductsViewed","TimeSpentMinutes","PastPurchases","PagesVisited","LoginFrequency","AbandonedCartCount","DeviceType","PreferredContentCategory","SubscriptionPlan","UserOrigin","FeedbackGiven","PAM_Cluster","KMeans_Cluster","KModes_Cluster"
3601,44,70,21,144,5,7,"Desktop","Books","Premium","Paid_Ad","No","1","3","1"
2009,78,63,18,109,6,4,"Desktop","Gaming","Premium","Paid_Ad","Yes","3","3","4"
3876,70,72,5,113,6,6,"Mobile","Apparel","Free","Social_Media","Yes","2","3","3"
3026,1,20,1,28,4,0,"Mobile","HomeGoods","Free","Paid_Ad","No","2","1","1"
1727,55,56,2,216,4,4,"Desktop","Apparel","Basic","Referral","No","1","3","2"
704,9,8,2,27,4,3,"Mobile","HomeGoods","Basic","Social_Media","Yes","4","1","2"
535,36,138,15,92,8,3,"Desktop","Electronics","Free","Organic","No","1","3","1"
961,24,53,515,84,23,0,"Desktop","Electronics","Basic","Referral","Yes","3","4","2"
2975,31,67,685,105,34,0,"Mobile","Gaming","Premium","Organic","Yes","3","4","4"
2124,78,139,14,157,5,5,"Mobile","Books","Basic","Social_Media","No","1","3","1"
139,12,12,5,13,3,2,"Mobile","Books","Free","Organic","No","1","1","1"
1809,6,14,0,28,2,3,"Desktop","Electronics","Premium","Paid_Ad","No","3","1","1"
461,9,15,1,19,3,1,"Desktop","Electronics","Basic","Referral","Yes","4","1","2"
731,32,43,129,45,16,1,"Desktop","HomeGoods","Free","Paid_Ad","Yes","3","2","1"
450,24,81,811,67,28,0,"Tablet","Gaming","Premium","Referral","No","2","4","3"
1956,29,58,71,68,15,3,"Mobile","Books","Basic","Social_Media","Yes","4","2","2"
3673,66,68,0,108,5,8,"Mobile","Books","Free","Organic","No","1","3","1"
714,41,49,660,108,25,0,"Desktop","Apparel","Premium","Organic","Yes","3","4","4"
385,26,54,452,106,31,0,"Desktop","Books","Premium","Referral","Yes","3","4","2"
185,42,50,433,87,26,0,"Desktop","Electronics","Basic","Paid_Ad","No","1","4","1"
726,7,10,3,17,4,1,"Desktop","Books","Free","Organic","Yes","1","1","2"
1268,12,22,3,22,3,1,"Mobile","Electronics","Premium","Paid_Ad","No","2","1","1"
2133,29,96,5,146,10,1,"Desktop","Gaming","Basic","Social_Media","Yes","1","2","2"
2796,26,48,145,70,17,3,"Desktop","HomeGoods","Premium","Organic","Yes","3","2","2"
3224,36,69,396,67,30,0,"Desktop","Electronics","Basic","Referral","Yes","3","4","2"
801,25,25,164,92,19,2,"Desktop","Electronics","Premium","Organic","No","3","2","4"
2618,33,52,649,88,24,0,"Mobile","HomeGoods","Free","Paid_Ad","No","2","4","1"
1683,2,16,4,16,2,1,"Mobile","HomeGoods","Basic","Organic","Yes","4","1","4"
1469,16,47,129,50,13,2,"Desktop","HomeGoods","Premium","Organic","Yes","3","2","4"
3177,9,18,4,33,3,1,"Desktop","Apparel","Free","Organic","No","1","1","1"
3975,6,14,1,26,5,2,"Mobile","Electronics","Basic","Referral","No","4","1","1"
762,41,85,21,187,11,3,"Desktop","Apparel","Basic","Organic","No","1","3","2"
2667,24,29,128,74,7,3,"Mobile","HomeGoods","Basic","Organic","No","1","2","1"
2573,24,55,121,89,15,4,"Desktop","Electronics","Basic","Referral","Yes","3","2","2"
3493,53,157,1,227,9,7,"Mobile","Books","Premium","Organic","Yes","3","3","4"
343,26,54,609,80,39,0,"Desktop","Electronics","Premium","Organic","Yes","3","4","2"
2432,24,30,117,67,14,2,"Desktop","Electronics","Free","Referral","No","3","2","1"
3475,24,40,93,78,18,2,"Desktop","Books","Basic","Social_Media","No","1","2","2"
2810,8,16,2,19,2,1,"Desktop","Electronics","Premium","Referral","No","3","1","1"
2100,36,130,0,138,14,2,"Mobile","HomeGoods","Free","Paid_Ad","Yes","2","3","1"
3261,55,93,11,132,12,9,"Desktop","Books","Premium","Organic","Yes","3","3","2"
3037,30,57,172,62,20,1,"Desktop","HomeGoods","Premium","Organic","No","3","2","2"
3588,23,27,596,80,18,0,"Tablet","Books","Basic","Organic","No","1","4","2"
1750,21,44,76,71,22,0,"Desktop","Books","Basic","Organic","No","1","2","2"
500,6,11,6,19,2,3,"Desktop","Apparel","Free","Organic","Yes","3","1","2"
823,30,73,317,67,25,1,"Desktop","Electronics","Premium","Referral","No","3","4","3"
2126,46,98,10,100,2,5,"Mobile","HomeGoods","Premium","Paid_Ad","No","2","3","1"
2918,21,70,392,116,27,0,"Tablet","Gaming","Premium","Social_Media","No","2","4","3"
3043,16,29,96,102,14,2,"Desktop","HomeGoods","Premium","Referral","Yes","3","2","2"
2561,33,42,200,89,12,1,"Desktop","Apparel","Free","Paid_Ad","No","2","2","1"
3710,30,38,77,50,15,2,"Mobile","Books","Basic","Organic","No","1","2","1"
955,15,67,130,99,9,1,"Tablet","Apparel","Free","Paid_Ad","No","2","2","1"
3130,8,17,1,26,4,2,"Mobile","HomeGoods","Basic","Organic","Yes","4","1","4"
3805,23,36,95,73,24,0,"Mobile","Books","Basic","Organic","No","1","2","1"
2759,34,41,653,102,22,0,"Mobile","Gaming","Premium","Organic","No","2","4","4"
3204,27,69,104,83,10,1,"Desktop","Apparel","Free","Paid_Ad","No","2","2","1"
972,46,96,18,130,7,4,"Mobile","HomeGoods","Premium","Paid_Ad","Yes","4","3","4"
1045,48,85,0,170,6,3,"Tablet","Apparel","Free","Social_Media","No","2","3","3"
3198,42,74,713,45,24,0,"Tablet","Electronics","Basic","Referral","Yes","4","4","2"
3917,36,41,146,62,7,3,"Mobile","Books","Premium","Paid_Ad","Yes","3","2","1"
3981,78,91,11,216,10,6,"Mobile","Gaming","Basic","Organic","Yes","4","3","4"
1064,26,55,151,96,8,1,"Mobile","Books","Free","Referral","No","2","2","1"
2657,21,29,100,58,21,2,"Tablet","Apparel","Basic","Organic","No","1","2","2"
3709,6,12,2,19,2,0,"Mobile","Gaming","Basic","Social_Media","Yes","4","1","4"
1977,48,90,1,234,8,5,"Tablet","Books","Premium","Organic","No","1","3","1"
3236,27,63,465,120,20,0,"Desktop","Gaming","Free","Paid_Ad","No","2","4","1"
2881,16,39,102,62,15,3,"Mobile","Apparel","Basic","Paid_Ad","No","2","2","1"
993,29,77,347,18,7,0,"Desktop","Electronics","Premium","Referral","Yes","3","2","3"
332,30,38,118,68,20,0,"Mobile","Apparel","Free","Paid_Ad","No","2","2","1"
1880,19,45,104,63,12,3,"Desktop","Electronics","Basic","Referral","Yes","3","2","2"
2554,26,62,116,63,22,2,"Mobile","Books","Basic","Organic","No","1","2","1"
1582,36,100,5,142,14,3,"Desktop","HomeGoods","Premium","Paid_Ad","Yes","3","3","4"
468,28,72,647,149,19,0,"Mobile","Books","Premium","Organic","Yes","3","4","4"
893,28,83,431,122,18,0,"Desktop","Apparel","Premium","Referral","No","2","4","3"
2161,5,17,2,34,3,2,"Desktop","Gaming","Basic","Organic","Yes","1","1","2"
916,6,23,0,18,2,0,"Mobile","HomeGoods","Premium","Paid_Ad","No","4","1","1"
3878,33,57,545,165,21,0,"Mobile","Electronics","Free","Paid_Ad","Yes","2","4","1"
1694,8,9,2,22,4,0,"Desktop","Apparel","Basic","Referral","Yes","4","1","2"
2293,59,154,20,171,5,4,"Mobile","HomeGoods","Basic","Paid_Ad","No","2","3","1"
177,25,58,132,66,17,3,"Mobile","Electronics","Premium","Social_Media","No","3","2","1"
296,2,12,4,19,3,2,"Mobile","Electronics","Premium","Referral","Yes","4","1","4"
3801,10,11,2,27,3,1,"Mobile","Books","Free","Referral","No","2","1","1"
942,24,43,111,59,18,2,"Mobile","Gaming","Premium","Referral","No","2","2","4"
2450,30,76,444,94,20,0,"Desktop","HomeGoods","Premium","Paid_Ad","Yes","3","4","2"
1401,34,43,17,221,9,5,"Desktop","Electronics","Premium","Referral","No","3","3","4"
3264,35,71,570,108,16,0,"Desktop","HomeGoods","Free","Social_Media","Yes","3","4","3"
2453,42,110,0,194,8,8,"Desktop","HomeGoods","Basic","Organic","Yes","1","3","2"
1778,33,70,162,94,20,2,"Desktop","Gaming","Basic","Organic","Yes","3","2","2"
336,24,36,94,108,17,3,"Mobile","Books","Basic","Organic","No","1","2","2"
92,22,47,421,122,32,0,"Desktop","Books","Basic","Organic","No","1","4","2"
2058,7,22,3,30,2,1,"Mobile","HomeGoods","Free","Paid_Ad","No","2","1","1"
3266,7,24,4,11,4,2,"Desktop","Books","Premium","Paid_Ad","No","1","1","1"
2687,35,134,7,129,8,3,"Desktop","Electronics","Premium","Paid_Ad","No","3","3","1"
399,68,99,11,112,9,3,"Mobile","HomeGoods","Basic","Organic","No","1","3","2"
2108,53,122,12,94,4,3,"Desktop","Apparel","Free","Paid_Ad","No","2","3","1"
1850,19,38,79,64,14,2,"Mobile","Gaming","Free","Referral","No","2","2","1"
3561,33,43,415,106,27,1,"Mobile","Books","Premium","Referral","No","2","4","1"
3983,7,16,0,16,2,0,"Desktop","Books","Basic","Referral","Yes","4","1","2"
2563,24,52,134,54,16,2,"Desktop","Electronics","Premium","Social_Media","No","3","2","3"
248,9,10,3,30,1,0,"Desktop","Gaming","Premium","Social_Media","No","1","1","3"
1957,41,45,103,78,19,3,"Mobile","HomeGoods","Premium","Organic","Yes","3","2","4"
2285,40,75,377,120,35,0,"Mobile","Electronics","Free","Referral","Yes","4","4","1"
2010,72,111,6,129,4,5,"Mobile","Apparel","Free","Paid_Ad","No","2","3","1"
2591,24,53,238,139,22,0,"Tablet","Electronics","Basic","Paid_Ad","Yes","3","4","3"
2497,8,22,0,21,4,2,"Mobile","Books","Premium","Organic","No","1","1","4"
3775,57,116,14,175,8,0,"Mobile","Electronics","Premium","Referral","Yes","3","3","4"
3514,32,60,216,79,19,2,"Mobile","Books","Basic","Paid_Ad","Yes","2","2","2"
1861,38,74,731,131,20,0,"Desktop","Electronics","Premium","Social_Media","Yes","3","4","3"
2217,24,127,16,130,9,2,"Desktop","Electronics","Basic","Organic","Yes","3","3","2"
895,8,21,3,20,5,0,"Desktop","Apparel","Basic","Referral","No","1","1","2"
1031,49,107,4,195,6,5,"Mobile","Gaming","Premium","Referral","Yes","4","3","4"
440,52,97,15,129,11,5,"Mobile","Apparel","Free","Social_Media","No","2","3","1"
8,12,14,1,22,2,0,"Tablet","HomeGoods","Basic","Paid_Ad","No","4","1","1"
83,26,38,69,61,9,1,"Mobile","Electronics","Premium","Paid_Ad","Yes","3","2","4"
1100,44,112,17,181,9,3,"Desktop","Electronics","Basic","Referral","No","1","3","2"
455,54,76,13,155,1,3,"Mobile","Gaming","Premium","Paid_Ad","No","2","3","1"
1463,2,21,2,28,3,1,"Desktop","Gaming","Premium","Paid_Ad","Yes","3","1","4"
289,61,104,6,217,2,4,"Mobile","Apparel","Free","Paid_Ad","Yes","2","3","1"
2689,72,96,0,126,10,6,"Desktop","Books","Basic","Social_Media","No","1","3","2"
1394,31,36,97,51,18,3,"Desktop","Books","Premium","Social_Media","No","1","2","1"
737,11,20,0,30,2,1,"Desktop","Books","Premium","Organic","Yes","3","1","2"
2675,40,128,13,109,10,9,"Mobile","HomeGoods","Basic","Organic","No","1","3","1"
1925,25,55,569,99,19,0,"Mobile","HomeGoods","Basic","Organic","Yes","4","4","4"
510,27,35,185,32,3,2,"Mobile","Books","Free","Paid_Ad","Yes","2","2","1"
279,50,102,0,145,4,10,"Tablet","Gaming","Basic","Referral","Yes","4","3","2"
1986,42,132,14,229,7,4,"Mobile","Electronics","Basic","Referral","No","4","3","1"
842,21,78,642,129,19,0,"Desktop","Books","Basic","Organic","Yes","1","4","2"
1822,36,50,152,56,18,1,"Mobile","Books","Free","Referral","Yes","4","2","1"
3237,6,16,1,21,3,1,"Desktop","HomeGoods","Basic","Referral","Yes","4","1","2"
1654,28,42,150,53,17,4,"Mobile","Electronics","Free","Referral","Yes","4","2","4"
2146,38,147,16,147,5,4,"Mobile","Apparel","Premium","Organic","No","2","3","4"
451,30,48,482,84,14,1,"Mobile","Apparel","Premium","Referral","Yes","4","4","3"
2066,61,101,15,214,8,5,"Mobile","HomeGoods","Basic","Social_Media","No","4","3","1"
3462,29,43,149,74,29,0,"Mobile","Books","Basic","Referral","Yes","4","2","2"
357,23,61,484,97,26,0,"Desktop","HomeGoods","Free","Organic","No","1","4","1"
2064,4,23,0,22,3,1,"Desktop","Books","Free","Paid_Ad","No","1","1","1"
899,52,51,7,153,9,6,"Desktop","Electronics","Free","Social_Media","Yes","3","3","2"
2260,13,14,0,17,2,2,"Tablet","Gaming","Basic","Referral","No","4","1","2"
1102,24,76,413,106,39,0,"Tablet","HomeGoods","Free","Referral","No","2","4","1"
2849,24,49,188,63,13,2,"Desktop","HomeGoods","Premium","Organic","Yes","3","2","4"
158,56,121,19,128,6,4,"Desktop","Books","Premium","Organic","Yes","3","3","2"
224,31,47,602,41,29,0,"Desktop","Books","Free","Social_Media","No","1","4","1"
656,8,17,4,14,4,1,"Mobile","Electronics","Basic","Organic","Yes","4","1","2"
3320,38,69,499,63,25,0,"Desktop","Books","Free","Organic","Yes","3","4","2"
1979,7,15,1,20,4,0,"Mobile","Books","Basic","Paid_Ad","Yes","4","1","2"
3094,61,70,3,174,11,5,"Mobile","Apparel","Basic","Paid_Ad","No","2","3","1"
219,5,15,2,17,2,2,"Desktop","HomeGoods","Basic","Referral","Yes","4","1","2"
337,34,80,483,83,30,0,"Desktop","Apparel","Free","Organic","No","2","4","1"
1993,4,12,3,23,2,0,"Desktop","Apparel","Premium","Paid_Ad","Yes","3","1","3"
1568,10,19,4,17,3,1,"Mobile","Apparel","Free","Paid_Ad","No","2","1","1"
1130,37,43,398,97,37,0,"Desktop","Books","Basic","Organic","Yes","1","4","2"
687,34,48,420,122,17,0,"Desktop","Electronics","Basic","Referral","Yes","3","4","2"
1733,73,69,9,82,12,4,"Desktop","HomeGoods","Free","Social_Media","Yes","3","3","2"
3580,47,73,13,143,4,5,"Desktop","Gaming","Free","Paid_Ad","No","2","3","1"
688,53,94,12,157,10,5,"Desktop","Apparel","Basic","Organic","Yes","1","3","2"
3313,34,98,17,100,11,3,"Desktop","HomeGoods","Premium","Paid_Ad","Yes","3","3","3"
3053,5,15,0,9,2,1,"Desktop","Apparel","Free","Paid_Ad","Yes","2","1","1"
562,7,5,0,18,4,1,"Mobile","HomeGoods","Basic","Paid_Ad","No","4","1","1"
106,14,17,0,16,3,2,"Desktop","Gaming","Premium","Social_Media","Yes","3","1","4"
869,28,56,570,91,24,0,"Mobile","Gaming","Premium","Organic","No","2","4","4"
871,77,101,14,190,9,4,"Desktop","HomeGoods","Free","Organic","Yes","3","3","2"
1665,9,5,6,6,4,0,"Mobile","HomeGoods","Basic","Paid_Ad","No","4","1","1"
2420,21,35,99,37,10,1,"Mobile","Books","Basic","Referral","Yes","4","2","2"
2693,44,131,2,213,6,3,"Mobile","HomeGoods","Basic","Social_Media","Yes","4","3","2"
1251,6,29,0,29,4,2,"Mobile","Apparel","Basic","Organic","Yes","4","1","4"
2995,10,31,1,10,3,0,"Mobile","Books","Basic","Social_Media","No","1","1","1"
3294,40,108,16,155,11,4,"Mobile","Electronics","Premium","Referral","No","3","3","4"
3721,4,19,2,29,2,1,"Mobile","Books","Free","Referral","Yes","4","1","1"
3930,12,24,1,7,3,1,"Desktop","Gaming","Basic","Organic","Yes","1","1","2"
1219,47,98,14,181,11,4,"Desktop","Apparel","Free","Referral","No","2","3","1"
1528,23,28,118,39,17,2,"Mobile","HomeGoods","Free","Paid_Ad","No","2","2","1"
1009,16,120,9,134,4,5,"Mobile","Apparel","Free","Organic","No","2","3","1"
367,54,136,19,165,10,2,"Mobile","Apparel","Basic","Social_Media","No","2","3","3"
1154,7,21,2,21,3,0,"Desktop","Gaming","Premium","Organic","No","1","1","4"
2868,8,14,0,29,2,0,"Mobile","Electronics","Basic","Social_Media","Yes","4","1","3"
2599,7,10,2,31,3,2,"Desktop","Electronics","Premium","Paid_Ad","No","3","1","1"
2299,23,73,497,117,17,0,"Desktop","Apparel","Free","Organic","No","2","4","2"
3593,44,76,443,146,29,0,"Mobile","Electronics","Premium","Referral","No","2","4","4"
1500,14,49,204,59,14,1,"Desktop","Electronics","Free","Organic","Yes","3","2","2"
600,54,57,6,162,7,6,"Mobile","HomeGoods","Free","Social_Media","No","2","3","1"
401,8,17,3,29,4,2,"Tablet","HomeGoods","Basic","Organic","Yes","4","1","2"
2104,9,18,3,21,3,1,"Mobile","HomeGoods","Premium","Social_Media","Yes","4","1","4"
2732,8,12,0,6,3,1,"Desktop","Electronics","Premium","Organic","No","3","1","2"
1089,10,17,3,23,1,1,"Mobile","Books","Free","Organic","Yes","4","1","1"
3513,42,55,82,137,4,0,"Mobile","HomeGoods","Basic","Paid_Ad","Yes","4","2","4"
1324,35,48,87,65,25,1,"Mobile","HomeGoods","Free","Paid_Ad","No","2","2","1"
3097,44,100,16,121,11,7,"Mobile","Electronics","Basic","Organic","Yes","3","3","4"
2970,20,55,93,123,9,1,"Mobile","HomeGoods","Basic","Referral","Yes","4","2","2"
187,35,38,152,61,10,0,"Desktop","Electronics","Basic","Paid_Ad","No","1","2","1"
985,2,17,2,15,2,0,"Mobile","Electronics","Free","Organic","No","2","1","1"
1692,28,90,20,132,5,9,"Mobile","Books","Free","Organic","Yes","1","3","1"
1473,25,57,389,40,30,0,"Mobile","Electronics","Premium","Referral","Yes","3","4","4"
194,33,54,413,148,27,0,"Mobile","Books","Free","Referral","Yes","4","4","1"
3328,8,5,3,32,4,2,"Mobile","Apparel","Basic","Social_Media","No","2","1","1"
2354,40,60,536,56,14,0,"Mobile","Books","Premium","Organic","Yes","3","4","4"
721,33,44,136,59,16,2,"Desktop","HomeGoods","Premium","Organic","No","3","2","2"
1423,35,41,134,61,12,1,"Mobile","Electronics","Premium","Social_Media","No","3","2","1"
141,24,47,189,90,23,2,"Mobile","Books","Basic","Organic","Yes","1","2","2"
1549,21,41,260,120,27,0,"Desktop","Electronics","Basic","Organic","No","1","4","2"
2061,15,54,21,160,5,5,"Desktop","Books","Free","Referral","No","1","3","1"
2730,86,171,2,96,4,3,"Desktop","Apparel","Free","Paid_Ad","No","2","3","1"
1662,29,79,8,213,10,4,"Mobile","Books","Basic","Social_Media","No","1","3","1"
1400,48,83,21,166,4,8,"Mobile","Electronics","Premium","Organic","Yes","3","3","4"
2458,30,52,118,47,10,1,"Desktop","Electronics","Premium","Paid_Ad","No","3","2","1"
877,60,112,0,133,1,3,"Mobile","HomeGoods","Free","Organic","Yes","4","3","4"
2475,18,32,195,96,6,1,"Desktop","HomeGoods","Free","Referral","No","2","2","1"
1348,15,66,433,111,21,0,"Desktop","Gaming","Premium","Paid_Ad","No","2","4","1"
2082,27,8,529,67,24,0,"Mobile","HomeGoods","Basic","Organic","Yes","4","4","4"
3811,56,87,15,159,1,6,"Mobile","Books","Free","Paid_Ad","No","2","3","1"
638,7,18,4,16,4,1,"Tablet","HomeGoods","Basic","Organic","No","1","1","2"
2947,32,40,104,61,13,2,"Mobile","Electronics","Basic","Social_Media","Yes","4","2","2"
1713,29,108,0,200,10,6,"Desktop","HomeGoods","Free","Referral","No","1","3","1"
2560,11,46,7,160,9,6,"Mobile","Electronics","Premium","Paid_Ad","Yes","3","2","4"
2137,23,59,139,54,10,1,"Mobile","Gaming","Basic","Organic","No","1","2","4"
2531,1,17,1,20,4,0,"Tablet","Books","Free","Social_Media","No","1","1","1"
1252,32,78,707,34,7,0,"Desktop","HomeGoods","Basic","Organic","Yes","3","4","2"
2697,26,80,4,75,9,3,"Tablet","Electronics","Premium","Social_Media","No","3","2","3"
1829,21,48,327,146,34,1,"Tablet","Books","Basic","Referral","No","1","4","1"
3717,27,67,108,30,30,0,"Desktop","Books","Free","Referral","No","1","2","1"
2365,14,33,121,77,24,3,"Desktop","Electronics","Premium","Paid_Ad","Yes","3","2","3"
495,58,117,3,171,6,4,"Mobile","HomeGoods","Premium","Organic","Yes","3","3","4"
1084,21,53,180,53,13,0,"Desktop","HomeGoods","Basic","Organic","Yes","3","2","2"
3582,28,42,145,42,13,3,"Desktop","Electronics","Premium","Social_Media","No","3","2","3"
1166,80,125,13,65,12,5,"Desktop","HomeGoods","Free","Referral","No","1","3","1"
1794,7,11,2,24,5,0,"Desktop","HomeGoods","Free","Organic","Yes","3","1","2"
543,10,12,1,16,4,1,"Desktop","HomeGoods","Basic","Organic","Yes","4","1","2"
2068,19,36,144,68,12,1,"Mobile","Books","Basic","Social_Media","Yes","4","2","2"
1438,8,11,2,20,3,1,"Tablet","Books","Basic","Organic","Yes","1","1","2"
1540,21,47,50,81,19,0,"Desktop","Books","Premium","Organic","No","1","2","2"
1664,33,47,593,71,14,0,"Mobile","Gaming","Free","Paid_Ad","No","2","4","1"
178,23,59,347,88,16,0,"Desktop","Apparel","Premium","Referral","Yes","3","4","3"
2612,21,39,194,59,16,0,"Mobile","HomeGoods","Free","Paid_Ad","No","2","2","1"
1362,46,89,3,145,10,7,"Mobile","HomeGoods","Free","Paid_Ad","No","2","3","1"
2114,21,27,120,32,10,3,"Desktop","Electronics","Free","Paid_Ad","No","2","2","1"
1976,34,72,557,66,7,1,"Mobile","HomeGoods","Premium","Paid_Ad","Yes","4","4","4"
3311,55,83,19,95,6,0,"Mobile","Electronics","Premium","Social_Media","No","2","2","3"
1709,4,9,0,26,2,0,"Mobile","Books","Premium","Referral","No","4","1","1"
126,10,12,8,30,4,0,"Mobile","Electronics","Basic","Paid_Ad","Yes","4","1","4"
243,48,88,9,197,1,6,"Mobile","Books","Basic","Organic","Yes","1","3","2"
2809,31,73,676,133,39,0,"Tablet","HomeGoods","Free","Paid_Ad","No","2","4","1"
552,43,137,23,60,14,1,"Desktop","Gaming","Basic","Paid_Ad","No","1","3","1"
1003,60,139,6,175,8,8,"Desktop","Books","Free","Social_Media","No","1","3","1"
3108,44,130,12,123,8,5,"Desktop","Electronics","Basic","Paid_Ad","Yes","3","3","2"
1701,40,52,515,90,33,1,"Desktop","Electronics","Premium","Organic","Yes","3","4","2"
3267,7,19,6,10,5,0,"Desktop","HomeGoods","Free","Referral","No","4","1","1"
1522,34,132,9,177,6,5,"Tablet","HomeGoods","Free","Paid_Ad","No","2","3","1"
2322,16,66,601,61,22,0,"Mobile","HomeGoods","Basic","Social_Media","Yes","4","4","4"
3560,27,55,140,75,13,0,"Mobile","HomeGoods","Free","Paid_Ad","Yes","2","2","1"
2924,28,67,9,162,3,6,"Mobile","Books","Basic","Referral","Yes","4","3","2"
924,5,12,1,23,4,1,"Tablet","Books","Basic","Social_Media","Yes","4","1","3"
1593,27,63,247,128,41,1,"Tablet","Books","Basic","Organic","Yes","1","4","2"
3383,60,179,16,158,6,6,"Mobile","Apparel","Basic","Organic","Yes","4","3","4"
3621,26,87,431,110,13,0,"Desktop","Electronics","Basic","Social_Media","No","1","4","2"
2598,11,16,0,29,5,0,"Tablet","Gaming","Basic","Paid_Ad","No","1","1","1"
1360,21,54,145,73,18,3,"Desktop","Electronics","Free","Paid_Ad","No","2","2","1"
3197,72,179,2,166,5,7,"Mobile","Apparel","Free","Social_Media","No","2","3","1"
1905,46,58,303,98,28,0,"Mobile","HomeGoods","Basic","Organic","Yes","4","4","4"
1408,6,24,0,11,4,1,"Tablet","Books","Basic","Organic","No","1","1","2"
1329,56,51,3,193,8,7,"Desktop","Gaming","Premium","Paid_Ad","No","1","3","1"
472,6,17,4,20,2,0,"Desktop","Books","Basic","Paid_Ad","No","1","1","1"
3740,67,42,0,127,6,1,"Desktop","Apparel","Premium","Organic","Yes","3","3","2"
604,38,44,143,63,16,2,"Tablet","Electronics","Premium","Paid_Ad","Yes","3","2","3"
40,47,134,4,176,5,4,"Mobile","Apparel","Premium","Referral","Yes","4","3","3"
1840,10,21,2,21,3,2,"Tablet","HomeGoods","Basic","Social_Media","No","4","1","3"
