"UserID","DeviceType","PreferredContentCategory","SubscriptionPlan","UserOrigin","FeedbackGiven"
1545,"Mobile","Books","Free","Paid_Ad","Yes"
2760,"Desktop","Electronics","Premium","Organic","Yes"
3224,"Desktop","Electronics","Basic","Referral","Yes"
1692,"Mobile","Books","Free","Organic","Yes"
906,"Tablet","Electronics","Basic","Organic","No"
2451,"Mobile","HomeGoods","Premium","Paid_Ad","Yes"
1008,"Mobile","HomeGoods","Premium","Referral","Yes"
371,"Mobile","Books","Basic","Organic","No"
2863,"Tablet","Apparel","Free","Social_Media","Yes"
1218,"Tablet","Books","Premium","Organic","Yes"
2861,"Mobile","Books","Free","Organic","No"
2373,"Mobile","Books","Free","Organic","No"
2791,"Desktop","Electronics","Basic","Paid_Ad","Yes"
234,"Desktop","Gaming","Premium","Referral","Yes"
3342,"Desktop","Apparel","Free","Organic","No"
3576,"Desktop","Books","Basic","Organic","Yes"
560,"Mobile","HomeGoods","Premium","Organic","Yes"
2224,"Mobile","HomeGoods","Premium","Referral","No"
3380,"Desktop","Gaming","Premium","Paid_Ad","No"
934,"Mobile","Books","Basic","Referral","Yes"
3122,"Mobile","Apparel","Premium","Paid_Ad","No"
3121,"Desktop","Books","Free","Paid_Ad","No"
40,"Mobile","Apparel","Premium","Referral","Yes"
2886,"Mobile","Electronics","Premium","Referral","Yes"
318,"Mobile","Books","Premium","Organic","Yes"
1739,"Mobile","Books","Basic","Organic","No"
35,"Desktop","Gaming","Premium","Social_Media","Yes"
1040,"Mobile","Apparel","Free","Referral","Yes"
509,"Tablet","HomeGoods","Basic","Organic","Yes"
3668,"Desktop","HomeGoods","Basic","Organic","Yes"
539,"Desktop","Electronics","Basic","Referral","No"
1157,"Tablet","Books","Basic","Organic","Yes"
1610,"Mobile","Books","Basic","Organic","Yes"
793,"Desktop","Electronics","Free","Organic","No"
1711,"Mobile","Books","Free","Paid_Ad","Yes"
3335,"Mobile","Electronics","Premium","Organic","Yes"
1947,"Mobile","HomeGoods","Basic","Paid_Ad","No"
3125,"Tablet","Books","Free","Referral","No"
3799,"Desktop","HomeGoods","Basic","Paid_Ad","Yes"
207,"Mobile","Electronics","Basic","Paid_Ad","No"
1736,"Mobile","Books","Basic","Referral","No"
3583,"Tablet","HomeGoods","Free","Referral","Yes"
1498,"Mobile","Gaming","Free","Paid_Ad","No"
3120,"Tablet","Books","Free","Organic","Yes"
453,"Mobile","HomeGoods","Basic","Organic","Yes"
1882,"Desktop","HomeGoods","Premium","Referral","No"
908,"Desktop","Apparel","Premium","Paid_Ad","No"
3611,"Mobile","Gaming","Premium","Social_Media","Yes"
627,"Mobile","Electronics","Free","Organic","Yes"
3869,"Mobile","HomeGoods","Free","Referral","Yes"
3635,"Desktop","Apparel","Free","Referral","Yes"
3197,"Mobile","Apparel","Free","Social_Media","No"
3321,"Mobile","Apparel","Free","Paid_Ad","No"
3588,"Tablet","Books","Basic","Organic","No"
673,"Mobile","Books","Basic","Organic","Yes"
3429,"Desktop","Gaming","Basic","Social_Media","Yes"
873,"Desktop","HomeGoods","Basic","Paid_Ad","No"
871,"Desktop","HomeGoods","Free","Organic","Yes"
2695,"Mobile","Apparel","Free","Referral","No"
235,"Mobile","Electronics","Premium","Social_Media","No"
160,"Desktop","HomeGoods","Free","Paid_Ad","Yes"
1388,"Mobile","Gaming","Free","Paid_Ad","Yes"
1741,"Mobile","HomeGoods","Premium","Organic","No"
3556,"Desktop","HomeGoods","Free","Referral","Yes"
1164,"Desktop","Books","Basic","Paid_Ad","Yes"
905,"Tablet","Electronics","Premium","Organic","Yes"
2632,"Mobile","Apparel","Premium","Organic","Yes"
3644,"Desktop","Apparel","Free","Paid_Ad","No"
3680,"Mobile","HomeGoods","Free","Social_Media","No"
1361,"Desktop","Gaming","Free","Referral","Yes"
807,"Mobile","HomeGoods","Free","Referral","No"
2237,"Mobile","HomeGoods","Free","Social_Media","No"
2310,"Desktop","Electronics","Basic","Organic","No"
3846,"Mobile","HomeGoods","Premium","Organic","Yes"
3627,"Mobile","Books","Basic","Social_Media","No"
88,"Mobile","Books","Basic","Organic","No"
2057,"Mobile","Gaming","Free","Social_Media","Yes"
609,"Desktop","Electronics","Basic","Referral","Yes"
1418,"Mobile","HomeGoods","Free","Paid_Ad","No"
2160,"Mobile","Electronics","Basic","Paid_Ad","Yes"
569,"Tablet","Books","Basic","Organic","Yes"
1271,"Desktop","Electronics","Free","Organic","No"
574,"Mobile","Electronics","Free","Paid_Ad","Yes"
1298,"Tablet","HomeGoods","Free","Organic","Yes"
2682,"Mobile","Books","Premium","Social_Media","Yes"
729,"Desktop","Gaming","Premium","Referral","No"
3151,"Mobile","Books","Free","Organic","No"
3730,"Desktop","Books","Free","Paid_Ad","No"
2153,"Tablet","Books","Basic","Social_Media","No"
3722,"Desktop","Electronics","Basic","Social_Media","No"
2786,"Desktop","Gaming","Basic","Referral","No"
47,"Desktop","Electronics","Premium","Organic","Yes"
1770,"Desktop","Electronics","Premium","Paid_Ad","Yes"
488,"Tablet","Electronics","Premium","Paid_Ad","No"
1908,"Desktop","Apparel","Free","Organic","Yes"
3670,"Mobile","Books","Free","Organic","Yes"
870,"Tablet","Apparel","Free","Organic","No"
2588,"Tablet","Books","Basic","Referral","Yes"
3096,"Mobile","HomeGoods","Basic","Paid_Ad","Yes"
3035,"Desktop","Books","Premium","Referral","No"
1921,"Mobile","Apparel","Basic","Organic","No"
3266,"Desktop","Books","Premium","Paid_Ad","No"
3960,"Desktop","Books","Premium","Organic","Yes"
3309,"Desktop","Electronics","Basic","Paid_Ad","Yes"
3915,"Mobile","Apparel","Free","Paid_Ad","No"
3790,"Desktop","Gaming","Basic","Organic","No"
1445,"Mobile","Electronics","Basic","Referral","Yes"
2182,"Mobile","HomeGoods","Free","Social_Media","Yes"
941,"Mobile","HomeGoods","Free","Organic","Yes"
2291,"Desktop","Gaming","Basic","Paid_Ad","Yes"
3220,"Desktop","Electronics","Free","Social_Media","Yes"
975,"Mobile","Books","Premium","Organic","No"
1815,"Mobile","Electronics","Premium","Organic","Yes"
2656,"Tablet","Apparel","Premium","Social_Media","No"
742,"Mobile","Electronics","Premium","Paid_Ad","No"
1501,"Tablet","Books","Free","Social_Media","Yes"
306,"Mobile","HomeGoods","Premium","Referral","Yes"
91,"Tablet","Apparel","Basic","Organic","No"
2038,"Desktop","Books","Free","Referral","No"
1180,"Desktop","Electronics","Free","Organic","Yes"
2187,"Desktop","Electronics","Basic","Paid_Ad","Yes"
1689,"Mobile","Apparel","Basic","Paid_Ad","No"
2589,"Desktop","Books","Basic","Paid_Ad","Yes"
1636,"Mobile","Electronics","Basic","Organic","No"
2748,"Desktop","HomeGoods","Premium","Organic","Yes"
1910,"Mobile","HomeGoods","Free","Paid_Ad","No"
2158,"Mobile","Gaming","Premium","Referral","Yes"
2435,"Mobile","Books","Basic","Organic","No"
315,"Desktop","HomeGoods","Free","Organic","No"
3724,"Mobile","Gaming","Basic","Social_Media","No"
938,"Desktop","Electronics","Premium","Referral","Yes"
3641,"Desktop","HomeGoods","Basic","Organic","Yes"
2841,"Mobile","Apparel","Premium","Referral","No"
114,"Mobile","Apparel","Basic","Organic","Yes"
3141,"Mobile","Electronics","Basic","Social_Media","No"
3638,"Mobile","Books","Free","Paid_Ad","Yes"
3235,"Desktop","Electronics","Premium","Referral","No"
3072,"Mobile","Gaming","Basic","Referral","No"
435,"Desktop","HomeGoods","Basic","Organic","No"
1257,"Desktop","Gaming","Basic","Organic","Yes"
3757,"Mobile","Books","Basic","Referral","Yes"
202,"Desktop","HomeGoods","Free","Referral","Yes"
2186,"Desktop","Electronics","Basic","Organic","No"
2608,"Desktop","Electronics","Premium","Paid_Ad","Yes"
3568,"Mobile","HomeGoods","Premium","Organic","No"
2659,"Desktop","Apparel","Basic","Organic","Yes"
354,"Mobile","Gaming","Premium","Organic","Yes"
1539,"Desktop","Books","Basic","Social_Media","No"
768,"Mobile","HomeGoods","Free","Social_Media","No"
3876,"Mobile","Apparel","Free","Social_Media","Yes"
3341,"Mobile","Books","Basic","Paid_Ad","No"
3743,"Mobile","HomeGoods","Basic","Referral","No"
1171,"Desktop","Books","Premium","Referral","Yes"
2583,"Tablet","Books","Basic","Organic","No"
2429,"Mobile","HomeGoods","Basic","Organic","Yes"
1357,"Mobile","Electronics","Basic","Paid_Ad","Yes"
1031,"Mobile","Gaming","Premium","Referral","Yes"
2388,"Desktop","Books","Free","Organic","Yes"
3736,"Tablet","Books","Basic","Organic","No"
3864,"Desktop","Electronics","Free","Paid_Ad","No"
2199,"Desktop","Books","Free","Referral","No"
1695,"Mobile","Apparel","Free","Referral","No"
1123,"Mobile","HomeGoods","Basic","Referral","No"
142,"Mobile","Apparel","Free","Organic","No"
2835,"Mobile","Apparel","Basic","Organic","Yes"
1316,"Desktop","Gaming","Premium","Paid_Ad","Yes"
1023,"Mobile","Books","Free","Social_Media","No"
1290,"Desktop","Electronics","Premium","Referral","No"
43,"Mobile","HomeGoods","Free","Paid_Ad","Yes"
926,"Mobile","Books","Free","Organic","No"
2101,"Mobile","Books","Premium","Paid_Ad","No"
2317,"Tablet","Gaming","Premium","Organic","No"
72,"Desktop","Electronics","Premium","Social_Media","No"
3063,"Mobile","Apparel","Free","Social_Media","No"
3206,"Tablet","HomeGoods","Premium","Organic","No"
2070,"Desktop","Books","Free","Organic","No"
2994,"Desktop","Apparel","Free","Referral","No"
2590,"Mobile","HomeGoods","Free","Referral","No"
3204,"Desktop","Apparel","Free","Paid_Ad","No"
1767,"Desktop","HomeGoods","Free","Social_Media","Yes"
328,"Mobile","Apparel","Free","Organic","Yes"
1032,"Desktop","HomeGoods","Basic","Social_Media","Yes"
3000,"Desktop","Apparel","Basic","Organic","Yes"
245,"Mobile","Gaming","Premium","Organic","No"
2565,"Mobile","Apparel","Basic","Paid_Ad","No"
3257,"Mobile","Electronics","Basic","Organic","Yes"
2962,"Tablet","HomeGoods","Free","Paid_Ad","Yes"
2490,"Tablet","Books","Premium","Organic","Yes"
973,"Mobile","Electronics","Basic","Referral","Yes"
3476,"Desktop","Books","Premium","Organic","Yes"
2414,"Mobile","Apparel","Premium","Organic","Yes"
3450,"Mobile","Books","Free","Social_Media","Yes"
679,"Mobile","HomeGoods","Basic","Organic","No"
3391,"Desktop","Gaming","Basic","Organic","No"
1623,"Mobile","Books","Basic","Referral","No"
3962,"Desktop","Apparel","Basic","Referral","Yes"
1654,"Mobile","Electronics","Free","Referral","Yes"
2678,"Mobile","Apparel","Premium","Social_Media","No"
2416,"Desktop","Electronics","Premium","Paid_Ad","Yes"
922,"Mobile","HomeGoods","Free","Referral","Yes"
1614,"Mobile","Books","Basic","Paid_Ad","Yes"
1002,"Mobile","Books","Basic","Social_Media","No"
915,"Mobile","HomeGoods","Basic","Organic","Yes"
335,"Tablet","Apparel","Basic","Organic","No"
290,"Mobile","Books","Basic","Organic","Yes"
1978,"Desktop","Electronics","Premium","Organic","Yes"
3290,"Mobile","Books","Free","Social_Media","No"
1256,"Mobile","Books","Premium","Organic","No"
2097,"Mobile","Apparel","Premium","Referral","No"
1061,"Mobile","HomeGoods","Basic","Paid_Ad","Yes"
3746,"Desktop","Books","Basic","Referral","Yes"
2787,"Mobile","Books","Premium","Organic","Yes"
2332,"Mobile","Books","Free","Paid_Ad","No"
1631,"Tablet","Books","Basic","Organic","No"
794,"Desktop","Books","Premium","Social_Media","Yes"
408,"Mobile","Gaming","Free","Organic","No"
2847,"Desktop","Apparel","Basic","Referral","Yes"
863,"Desktop","Books","Premium","Paid_Ad","No"
829,"Mobile","Gaming","Basic","Paid_Ad","Yes"
2617,"Mobile","Gaming","Free","Organic","Yes"
292,"Mobile","HomeGoods","Premium","Referral","Yes"
1036,"Tablet","Electronics","Basic","Organic","Yes"
3048,"Mobile","Gaming","Free","Organic","Yes"
2575,"Desktop","Gaming","Basic","Referral","No"
2306,"Desktop","Electronics","Free","Organic","Yes"
1135,"Tablet","Gaming","Free","Referral","Yes"
2614,"Mobile","HomeGoods","Premium","Organic","Yes"
2066,"Mobile","HomeGoods","Basic","Social_Media","No"
3528,"Mobile","Books","Basic","Paid_Ad","No"
2568,"Desktop","Gaming","Premium","Paid_Ad","No"
2621,"Desktop","Books","Basic","Organic","Yes"
3987,"Tablet","Gaming","Basic","Social_Media","No"
3803,"Mobile","Electronics","Basic","Paid_Ad","No"
2912,"Desktop","Books","Basic","Referral","No"
3107,"Mobile","Electronics","Premium","Organic","No"
2028,"Mobile","Apparel","Free","Social_Media","No"
2604,"Mobile","HomeGoods","Basic","Referral","Yes"
3336,"Mobile","Gaming","Premium","Referral","No"
3131,"Desktop","Gaming","Basic","Referral","No"
1095,"Mobile","Books","Free","Social_Media","No"
524,"Mobile","Electronics","Premium","Referral","No"
1187,"Desktop","HomeGoods","Premium","Paid_Ad","Yes"
2592,"Desktop","Books","Free","Paid_Ad","Yes"
418,"Mobile","Books","Basic","Organic","No"
1073,"Desktop","Books","Basic","Paid_Ad","No"
1356,"Mobile","Books","Basic","Organic","No"
3504,"Mobile","Apparel","Free","Paid_Ad","Yes"
634,"Desktop","HomeGoods","Free","Paid_Ad","No"
3124,"Mobile","Electronics","Basic","Paid_Ad","No"
2173,"Desktop","HomeGoods","Basic","Referral","No"
2043,"Desktop","Books","Free","Social_Media","Yes"
2081,"Desktop","Apparel","Premium","Referral","Yes"
3507,"Mobile","Gaming","Basic","Paid_Ad","No"
2639,"Desktop","Books","Free","Referral","Yes"
1894,"Mobile","Electronics","Premium","Organic","No"
1394,"Desktop","Books","Premium","Social_Media","No"
2560,"Mobile","Electronics","Premium","Paid_Ad","Yes"
3439,"Mobile","Electronics","Premium","Referral","Yes"
1267,"Mobile","HomeGoods","Free","Referral","No"
1527,"Desktop","Books","Basic","Organic","Yes"
1027,"Mobile","Gaming","Free","Organic","No"
1728,"Mobile","Gaming","Basic","Organic","No"
3945,"Desktop","Gaming","Free","Social_Media","No"
1938,"Desktop","Books","Premium","Social_Media","No"
264,"Desktop","Books","Free","Paid_Ad","No"
456,"Desktop","Electronics","Premium","Organic","No"
3400,"Desktop","HomeGoods","Basic","Paid_Ad","No"
134,"Desktop","Gaming","Basic","Organic","Yes"
353,"Desktop","HomeGoods","Basic","Paid_Ad","Yes"
1330,"Tablet","Electronics","Premium","Paid_Ad","Yes"
2756,"Tablet","HomeGoods","Basic","Referral","Yes"
2599,"Desktop","Electronics","Premium","Paid_Ad","No"
2225,"Mobile","Apparel","Free","Social_Media","No"
3129,"Mobile","Apparel","Free","Paid_Ad","No"
1080,"Desktop","Apparel","Basic","Organic","Yes"
6,"Tablet","Electronics","Basic","Organic","Yes"
1410,"Desktop","Apparel","Basic","Referral","Yes"
3418,"Mobile","Electronics","Basic","Paid_Ad","Yes"
3723,"Mobile","HomeGoods","Premium","Organic","Yes"
1140,"Mobile","HomeGoods","Free","Organic","No"
1042,"Mobile","Books","Basic","Organic","Yes"
3707,"Desktop","Books","Basic","Paid_Ad","No"
841,"Tablet","HomeGoods","Free","Referral","No"
2843,"Mobile","Apparel","Free","Paid_Ad","No"
1732,"Mobile","Books","Free","Social_Media","No"
3354,"Mobile","Apparel","Free","Paid_Ad","No"
2716,"Mobile","Books","Basic","Referral","Yes"
3673,"Mobile","Books","Free","Organic","No"
1641,"Mobile","HomeGoods","Premium","Organic","No"
2292,"Mobile","HomeGoods","Free","Paid_Ad","No"
2509,"Desktop","Apparel","Premium","Paid_Ad","Yes"
2951,"Desktop","Electronics","Basic","Organic","Yes"
2214,"Tablet","Electronics","Premium","Paid_Ad","No"
506,"Desktop","Books","Basic","Paid_Ad","Yes"
998,"Desktop","Gaming","Basic","Referral","No"
2642,"Mobile","Apparel","Premium","Social_Media","Yes"
3554,"Mobile","HomeGoods","Premium","Referral","Yes"
3369,"Mobile","HomeGoods","Basic","Organic","Yes"
2053,"Desktop","HomeGoods","Free","Referral","No"
1158,"Mobile","Books","Free","Paid_Ad","No"
538,"Desktop","Books","Basic","Referral","No"
3411,"Mobile","Books","Basic","Organic","Yes"
1369,"Desktop","Apparel","Free","Paid_Ad","No"
2610,"Tablet","Apparel","Premium","Organic","No"
3028,"Desktop","HomeGoods","Free","Paid_Ad","No"
1883,"Desktop","Gaming","Premium","Paid_Ad","Yes"
3804,"Mobile","Apparel","Free","Paid_Ad","No"
1997,"Tablet","HomeGoods","Premium","Social_Media","Yes"
2537,"Mobile","Gaming","Premium","Paid_Ad","Yes"
1416,"Tablet","Electronics","Basic","Referral","Yes"
3870,"Mobile","Books","Premium","Social_Media","No"
2899,"Mobile","Books","Basic","Organic","No"
769,"Mobile","Books","Basic","Paid_Ad","No"
280,"Mobile","HomeGoods","Premium","Referral","No"
746,"Tablet","Gaming","Free","Organic","Yes"
232,"Tablet","HomeGoods","Free","Paid_Ad","No"
1374,"Tablet","HomeGoods","Premium","Paid_Ad","No"
1566,"Mobile","Apparel","Basic","Paid_Ad","No"
859,"Tablet","Apparel","Free","Paid_Ad","No"
904,"Mobile","Apparel","Free","Referral","Yes"
1595,"Mobile","Electronics","Free","Organic","No"
2037,"Mobile","HomeGoods","Free","Social_Media","No"
1657,"Desktop","Books","Basic","Organic","No"
399,"Mobile","HomeGoods","Basic","Organic","No"
2009,"Desktop","Gaming","Premium","Paid_Ad","Yes"
2992,"Mobile","Books","Premium","Organic","No"
2792,"Mobile","Apparel","Free","Paid_Ad","Yes"
991,"Desktop","Gaming","Basic","Social_Media","No"
2547,"Mobile","Books","Free","Paid_Ad","No"
787,"Tablet","Apparel","Free","Referral","No"
3447,"Desktop","Electronics","Basic","Organic","Yes"
1205,"Mobile","Apparel","Free","Organic","No"
2456,"Mobile","Apparel","Basic","Referral","No"
2619,"Desktop","Apparel","Premium","Paid_Ad","Yes"
696,"Desktop","Electronics","Free","Referral","Yes"
963,"Desktop","Apparel","Basic","Referral","Yes"
2935,"Mobile","Books","Free","Social_Media","Yes"
3695,"Desktop","Electronics","Basic","Referral","Yes"
677,"Desktop","Books","Free","Paid_Ad","Yes"
470,"Tablet","HomeGoods","Premium","Paid_Ad","No"
112,"Desktop","Books","Free","Organic","No"
747,"Mobile","Electronics","Basic","Organic","Yes"
583,"Desktop","Books","Premium","Referral","No"
3669,"Desktop","Gaming","Premium","Paid_Ad","Yes"
455,"Mobile","Gaming","Premium","Paid_Ad","No"
1333,"Desktop","Electronics","Premium","Paid_Ad","No"
649,"Desktop","Electronics","Basic","Paid_Ad","Yes"
3479,"Desktop","Books","Basic","Organic","No"
541,"Mobile","HomeGoods","Free","Paid_Ad","Yes"
2745,"Desktop","Books","Basic","Referral","Yes"
3097,"Mobile","Electronics","Basic","Organic","Yes"
755,"Tablet","Books","Premium","Social_Media","No"
1845,"Tablet","HomeGoods","Basic","Organic","No"
3058,"Mobile","Books","Free","Organic","No"
1733,"Desktop","HomeGoods","Free","Social_Media","Yes"
2493,"Mobile","Books","Premium","Organic","No"
394,"Desktop","Electronics","Premium","Organic","No"
2623,"Mobile","Apparel","Premium","Paid_Ad","Yes"
479,"Mobile","Apparel","Basic","Paid_Ad","No"
3087,"Mobile","Books","Basic","Organic","No"
438,"Mobile","Apparel","Free","Social_Media","No"
3978,"Desktop","HomeGoods","Premium","Paid_Ad","Yes"
994,"Tablet","Apparel","Premium","Organic","Yes"
2367,"Mobile","Apparel","Free","Paid_Ad","No"
2231,"Mobile","Books","Premium","Organic","Yes"
1364,"Desktop","Books","Basic","Paid_Ad","Yes"
1606,"Mobile","Apparel","Basic","Social_Media","Yes"
517,"Desktop","Books","Premium","Paid_Ad","Yes"
2479,"Desktop","Apparel","Premium","Social_Media","No"
1476,"Mobile","HomeGoods","Premium","Paid_Ad","Yes"
2434,"Tablet","HomeGoods","Basic","Organic","No"
3043,"Desktop","HomeGoods","Premium","Referral","Yes"
521,"Desktop","Electronics","Basic","Social_Media","Yes"
1561,"Mobile","Books","Free","Organic","No"
1786,"Desktop","HomeGoods","Premium","Organic","Yes"
1459,"Mobile","HomeGoods","Premium","Referral","Yes"
294,"Tablet","Gaming","Premium","Organic","Yes"
3649,"Mobile","HomeGoods","Basic","Social_Media","Yes"
2459,"Mobile","Gaming","Free","Organic","No"
3179,"Desktop","Apparel","Free","Organic","No"
1960,"Mobile","Gaming","Premium","Paid_Ad","Yes"
1204,"Mobile","HomeGoods","Free","Paid_Ad","No"
1975,"Desktop","Electronics","Free","Organic","Yes"
940,"Desktop","Gaming","Premium","Organic","No"
1796,"Desktop","Apparel","Premium","Paid_Ad","No"
2986,"Desktop","Apparel","Premium","Organic","Yes"
3836,"Tablet","Electronics","Basic","Social_Media","Yes"
3997,"Tablet","HomeGoods","Basic","Paid_Ad","No"
2384,"Desktop","Books","Basic","Paid_Ad","No"
2378,"Mobile","Electronics","Basic","Paid_Ad","Yes"
1838,"Desktop","Books","Basic","Paid_Ad","Yes"
2087,"Desktop","Books","Basic","Referral","No"
